"dv","task_group","var","task","retest_reliability","type","days","sample_size","reference","overall_difference","raw_fit","rt_acc","ddm_task","mturk","clinical","total_trial_numbers","condition_trial_numbers","mean_icc2.1","mean_icc3.k","mean_pearson"
"simon.simon_acc","Simon","simon acc","task",0.77,"ICC",66.5,23,"Wöstmann et al. (2013)","difference","raw","accuracy",1,0,"",220,NA,0.419755714222789,0.583739293618057,0.432952688334795
"simon.simon_acc","Simon","simon acc","task",0.62,"Pearson",56,25,"Linck and Weiss (2015)","difference","raw","accuracy",1,0,"",126,14,0.419755714222789,0.583739293618057,0.432952688334795
"simon.simon_rt","Simon","simon rt","task",0.89,"ICC",66.5,23,"Wöstmann et al. (2013)","difference","raw","accuracy",1,0,"",220,NA,0.232015446924577,0.362068043818357,0.233893956843846
"simon.simon_rt","Simon","simon rt","task",0.428,"Pearson",7,75,"Paap and Sawi (2016)","difference","raw","accuracy",1,0,"",160,20,0.232015446924577,0.362068043818357,0.233893956843846
"simple_reaction_time.avg_rt","Simple Reaction Time","avg rt","task",0.59,"Pearson",1,16,"Kennedy et al. (1989)","overall, raw, rt","raw","rt",1,0,"",NA,NA,0.575847898524563,0.730041206904737,0.583412813078778
"simple_reaction_time.avg_rt","Simple Reaction Time","avg rt","task",0.73,"Pearson",3600,217,"Choudhury and Gorman (1999)","overall","raw","rt",0,0,"",30,NA,0.575847898524563,0.730041206904737,0.583412813078778
"simple_reaction_time.avg_rt","Simple Reaction Time","avg rt","task",0.46,"Pearson",1,103,"Collie et al. (2003)","overall","raw","rt",0,0,"",15,NA,0.575847898524563,0.730041206904737,0.583412813078778
"simple_reaction_time.avg_rt","Simple Reaction Time","avg rt","task",0.77,"Pearson",1,103,"Collie et al. (2003)","overall","raw","rt",0,0,"",15,NA,0.575847898524563,0.730041206904737,0.583412813078778
"simple_reaction_time.avg_rt","Simple Reaction Time","avg rt","task",0.7,"Pearson",14,175,"Erlanger et al. (2003)","overall","raw","rt",0,0,"",NA,NA,0.575847898524563,0.730041206904737,0.583412813078778
"simple_reaction_time.avg_rt","Simple Reaction Time","avg rt","task",0.8,"ICC",14,18,"Lemay et al. (2004)","overall","raw","rt",0,0,"",35,NA,0.575847898524563,0.730041206904737,0.583412813078778
"simple_reaction_time.avg_rt","Simple Reaction Time","avg rt","task",0.73,"ICC",7,45,"Falleti et al. (2007)","overall","raw","rt",0,0,"",15,NA,0.575847898524563,0.730041206904737,0.583412813078778
"simple_reaction_time.avg_rt","Simple Reaction Time","avg rt","task",0.94,"ICC",1,45,"Falleti et al. (2007)","overall","raw","rt",0,0,"",15,NA,0.575847898524563,0.730041206904737,0.583412813078778
"simple_reaction_time.avg_rt","Simple Reaction Time","avg rt","task",0.6,"ICC",30,50,"Cole et al. (2013)","overall","raw","rt",0,0,"",NA,NA,0.575847898524563,0.730041206904737,0.583412813078778
"simple_reaction_time.avg_rt","Simple Reaction Time","avg rt","task",0.4,"ICC",30,50,"Cole et al. (2013)","overall","raw","rt",0,0,"",NA,NA,0.575847898524563,0.730041206904737,0.583412813078778
"simple_reaction_time.avg_rt","Simple Reaction Time","avg rt","task",0.825,"ICC",1,95,"Jones et al. (2016)","overall","raw","rt",0,0,"",NA,NA,0.575847898524563,0.730041206904737,0.583412813078778
"simple_reaction_time.avg_rt","Simple Reaction Time","avg rt","task",0.64,"Pearson",1,20,"Deary, Liewald and Nissan (2011)","overall, raw, rt","raw","rt",1,0,"",20,NA,0.575847898524563,0.730041206904737,0.583412813078778
"spatial_span.forward_span","Spatial Span","forward span","task",0.7,"Pearson",9,1122,"Orsini (1994)","condition","raw","",0,0,"",40,NA,0.533597358519594,0.693821941889723,0.535083062910213
"spatial_span.forward_span","Spatial Span","forward span","task",0.79,"Pearson",9,1122,"Orsini (1994)","condition","raw","",0,0,"",40,NA,0.533597358519594,0.693821941889723,0.535083062910213
"spatial_span.forward_span","Spatial Span","forward span","task",0.6,"Pearson",90,145,"Baddeley, Gardner and Grantham-McGregor (1995)","condition","raw","",0,0,"",NA,NA,0.533597358519594,0.693821941889723,0.535083062910213
"spatial_span.forward_span","Spatial Span","forward span","task",0.64,"Pearson",30,162,"Lowe and Rabbitt (1998)","condition","raw","",0,0,"",NA,NA,0.533597358519594,0.693821941889723,0.535083062910213
"spatial_span.forward_span","Spatial Span","forward span","task",0.7,"Pearson",45,10,"Cho et al. (2002)","condition","raw","",0,0,"",12,6,0.533597358519594,0.693821941889723,0.535083062910213
"spatial_span.forward_span","Spatial Span","forward span","task",0.45,"Pearson",7,45,"Sternberg et al. (2002)","condition","raw","",0,0,"",NA,NA,0.533597358519594,0.693821941889723,0.535083062910213
"spatial_span.forward_span","Spatial Span","forward span","task",0.85,"Pearson",14,104,"Saggino et al. (2004)","condition","raw","",0,0,"",40,NA,0.533597358519594,0.693821941889723,0.535083062910213
"spatial_span.forward_span","Spatial Span","forward span","task",0.75,"Pearson",14,99,"Saggino et al. (2004)","condition","raw","",0,0,"",40,NA,0.533597358519594,0.693821941889723,0.535083062910213
"spatial_span.forward_span","Spatial Span","forward span","task",0.59,"Pearson",28,21,"Williams et al. (2005)","condition","raw","",0,0,"",NA,NA,0.533597358519594,0.693821941889723,0.535083062910213
"spatial_span.forward_span","Spatial Span","forward span","task",0.51,"ICC",30,64,"Fisher et al. (2011)","condition","raw","",0,0,"",NA,NA,0.533597358519594,0.693821941889723,0.535083062910213
"spatial_span.forward_span","Spatial Span","forward span","task",0.72,"Pearson",49,141,"Lo et al. (2012)","condition","raw","",0,0,"",NA,NA,0.533597358519594,0.693821941889723,0.535083062910213
"spatial_span.forward_span","Spatial Span","forward span","task",0.7,"Pearson",49,156,"Lo et al. (2012)","condition","raw","",0,0,"",NA,NA,0.533597358519594,0.693821941889723,0.535083062910213
"spatial_span.forward_span","Spatial Span","forward span","task",0.64,"Pearson",1080,200,"Lo et al. (2012)","condition","raw","",0,0,"",NA,NA,0.533597358519594,0.693821941889723,0.535083062910213
"spatial_span.forward_span","Spatial Span","forward span","task",0.66,"Pearson",1080,200,"Lo et al. (2012)","condition","raw","",0,0,"",NA,NA,0.533597358519594,0.693821941889723,0.535083062910213
"stop_signal.inhibition_slope","Stop Signal","inhibition slope","task",0.72,"Pearson",107,31,"Kindlon, Mezzacappa and Earls (1995)","condition","fit","",1,0,"",NA,NA,0.0990572021781213,0.179347884142942,0.108118404031553
"stop_signal.inhibition_slope","Stop Signal","inhibition slope","task",0.29,"ICC",14,18,"Kunsti et al. (2001)","condition","fit","",1,0,"",256,NA,0.0990572021781213,0.179347884142942,0.108118404031553
"stop_signal.commission_errors","Stop Signal","commission errors","task",0.61,"Pearson",107,31,"Kindlon, Mezzacappa and Earls (1995)","condition","raw","accuracy",1,0,"",NA,NA,0.248791939442464,0.392061293101486,0.254948140003743
"stop_signal.commission_errors","Stop Signal","commission errors","task",0.22,"ICC",14,18,"Kunsti et al. (2001)","condition","raw","accuracy",1,0,"",256,NA,0.248791939442464,0.392061293101486,0.254948140003743
"stop_signal.go_rt","Stop Signal","go rt","task",0.35,"ICC",14,18,"Kunsti et al. (2001)","condition","raw","rt",1,0,"",256,NA,0.487195857377281,0.651482888937936,0.517264202295959
"stop_signal.go_rt","Stop Signal","go rt","task",0.62,"ICC",7,12,"Soreni et al. (2009)","condition","raw","rt",1,0,"",128,NA,0.487195857377281,0.651482888937936,0.517264202295959
"stop_signal.go_rt","Stop Signal","go rt","task",0.92,"ICC",66,23,"Wöstman et al. (2013)","condition","raw","rt",1,0,"",178,NA,0.487195857377281,0.651482888937936,0.517264202295959
"stop_signal.go_rt","Stop Signal","go rt","task",0.42,"ICC",360,312,"Grummitt et al. ","condition","raw","rt",1,0,"",NA,NA,0.487195857377281,0.651482888937936,0.517264202295959
"stop_signal.go_rt","Stop Signal","go rt","task",0.35,"ICC",21,45,"Hedge, Powell and Sumner (2017)","condition","raw","rt",1,0,"",600,NA,0.487195857377281,0.651482888937936,0.517264202295959
"stop_signal.go_rt","Stop Signal","go rt","task",0.57,"ICC",21,54,"Hedge, Powell and Sumner (2017)","condition","raw","rt",1,0,"",600,NA,0.487195857377281,0.651482888937936,0.517264202295959
"stop_signal.go_rt_std_error","Stop Signal","go rt std error","task",0.66,"Pearson",107,31,"Kindlon, Mezzacappa and Earls (1995)","condition","raw","rt",1,0,"",NA,NA,0.368783085106825,0.537945122678994,0.382546624161677
"stop_signal.go_rt_std_error","Stop Signal","go rt std error","task",0.64,"ICC",14,18,"Kunsti et al. (2001)","condition","raw","rt",1,0,"",256,NA,0.368783085106825,0.537945122678994,0.382546624161677
"stop_signal.go_rt_std_error","Stop Signal","go rt std error","task",0.74,"ICC",7,12,"Soreni et al. (2009)","condition","raw","rt",1,0,"",128,NA,0.368783085106825,0.537945122678994,0.382546624161677
"stop_signal.omission_errors","Stop Signal","omission errors","task",0.37,"ICC",14,18,"Kunsti et al. (2001)","condition","raw","accuracy",1,0,"",256,NA,0.61384637030853,0.758358437310178,0.617552979565598
"stop_signal.SSRT","Stop Signal","SSRT","task",0.11,"ICC",14,18,"Kunsti et al. (2001)","overall","raw","rt",1,0,"",256,NA,0.554149348596508,0.715490072036447,0.561650161370027
"stop_signal.SSRT","Stop Signal","SSRT","task",0.72,"ICC",7,12,"Soreni et al. (2009)","overall","raw","rt",1,0,"",128,NA,0.554149348596508,0.715490072036447,0.561650161370027
"stop_signal.SSRT","Stop Signal","SSRT","task",0.29,"ICC",66,23,"Wöstman et al. (2013)","overall","raw","rt",1,0,"",178,NA,0.554149348596508,0.715490072036447,0.561650161370027
"stop_signal.SSRT","Stop Signal","SSRT","task",0.6,"Pearson",7,66,"Bender et al. (2016)","overall","raw","rt",1,0,"",144,NA,0.554149348596508,0.715490072036447,0.561650161370027
"stop_signal.SSRT","Stop Signal","SSRT","task",0.47,"ICC",21,45,"Hedge, Powell and Sumner (2017)","overall","raw","rt",1,0,"",600,NA,0.554149348596508,0.715490072036447,0.561650161370027
"stop_signal.SSRT","Stop Signal","SSRT","task",0.43,"ICC",21,54,"Hedge, Powell and Sumner (2017)","overall","raw","rt",1,0,"",600,NA,0.554149348596508,0.715490072036447,0.561650161370027
"stop_signal.SSRT","Stop Signal","SSRT","task",0.36,"ICC",21,45,"Hedge, Powell and Sumner (2017)","overall","raw","rt",1,0,"",600,NA,0.554149348596508,0.715490072036447,0.561650161370027
"stop_signal.SSRT","Stop Signal","SSRT","task",0.49,"ICC",21,54,"Hedge, Powell and Sumner (2017)","overall","raw","rt",1,0,"",600,NA,0.554149348596508,0.715490072036447,0.561650161370027
"stop_signal.stop_acc","Stop Signal","stop acc","task",0.79,"Pearson",107,31,"Kindlon, Mezzacappa and Earls (1995)","condition","raw","accuracy",1,0,"",NA,NA,0.248791939442464,0.392061293101486,0.254948140003743
"stop_signal.stop_acc","Stop Signal","stop acc","task",0.52,"ICC",14,18,"Kunsti et al. (2001)","condition","raw","accuracy",1,0,"",256,NA,0.248791939442464,0.392061293101486,0.254948140003743
"stop_signal.stop_acc","Stop Signal","stop acc","task",0.62,"ICC",360,312,"Grummitt et al. ","condition","raw","accuracy",1,0,"",NA,NA,0.248791939442464,0.392061293101486,0.254948140003743
"stop_signal.stop_rt_error","Stop Signal","stop rt error","task",0.65,"Pearson",9,121,"Weafer et al. (2013)","condition","raw","rt",1,0,"",NA,NA,0.487373784090837,0.650297325733221,0.517219334934182
"stop_signal.stop_rt_error","Stop Signal","stop rt error","task",0.92,"ICC",66,23,"Wöstman et al. (2013)","condition","raw","rt",1,0,"",178,NA,0.487373784090837,0.650297325733221,0.517219334934182
"stop_signal.stop_rt_error","Stop Signal","stop rt error","task",0.34,"ICC",21,45,"Hedge, Powell and Sumner (2017)","condition","raw","rt",1,0,"",600,NA,0.487373784090837,0.650297325733221,0.517219334934182
"stop_signal.stop_rt_error","Stop Signal","stop rt error","task",0.54,"ICC",21,54,"Hedge, Powell and Sumner (2017)","condition","raw","rt",1,0,"",600,NA,0.487373784090837,0.650297325733221,0.517219334934182
"stop_signal.total_errors","Stop Signal","total errors","task",0.41,"ICC",14,18,"Kunsti et al. (2001)","overall","raw","accuracy",1,0,"",256,NA,0.603826894577021,0.750588780042571,0.609275552694649
"stroop.acc","Stroop","acc","task",0.8,"Pearson",107,27,"Kindlon, Mezzacappa and Earls (1995)","overall","raw","accuracy",1,0,"",NA,NA,0.586890408045988,0.746793656077848,0.628687680623696
"stroop.avg_rt","Stroop","avg rt","task",0.7,"Pearson",28,21,"Williams et al. (2005)","overall","raw","rt",1,0,"",NA,NA,0.446059244409569,0.61398184921498,0.450863618176796
"stroop.congruent_errors","Stroop","congruent errors","task",0.36,"ICC",21,47,"Hedge, Powell and Sumner (2017)","condition","raw","accuracy",1,0,"",720,240,0.338836770270062,0.515066568031036,0.410702221969702
"stroop.congruent_errors","Stroop","congruent errors","task",0.42,"ICC",21,56,"Hedge, Powell and Sumner (2017)","condition","raw","accuracy",1,0,"",720,240,0.338836770270062,0.515066568031036,0.410702221969702
"stroop.congruent_rt","Stroop","congruent rt","task",0.71,"Pearson",7,28,"Strauss et al. (2005)","condition","raw","rt",1,0,"",100,50,0.378754937292112,0.544779687041384,0.382995598481848
"stroop.congruent_rt","Stroop","congruent rt","task",0.77,"ICC",21,47,"Hedge, Powell and Sumner (2017)","condition","raw","rt",1,0,"",720,240,0.378754937292112,0.544779687041384,0.382995598481848
"stroop.congruent_rt","Stroop","congruent rt","task",0.72,"ICC",21,56,"Hedge, Powell and Sumner (2017)","condition","raw","rt",1,0,"",720,240,0.378754937292112,0.544779687041384,0.382995598481848
"stroop.errors","Stroop","errors","task",0.28,"Pearson",107,27,"Kindlon, Mezzacappa and Earls (1995)","overall","raw","accuracy",1,0,"",NA,NA,0.585288043878815,0.745005602251568,0.62194610940466
"stroop.incongruent_errors","Stroop","incongruent errors","task",0.62,"ICC",21,47,"Hedge, Powell and Sumner (2017)","condition","raw","accuracy",1,0,"",720,240,0.586633839879522,0.736611592312687,0.592020235127266
"stroop.incongruent_errors","Stroop","incongruent errors","task",0.39,"ICC",21,56,"Hedge, Powell and Sumner (2017)","condition","raw","accuracy",1,0,"",720,240,0.586633839879522,0.736611592312687,0.592020235127266
"stroop.incongruent_rt","Stroop","incongruent rt","task",0.79,"Pearson",7,28,"Strauss et al. (2005)","condition","raw","rt",1,0,"",100,50,0.463310231047349,0.632932876952608,0.468486160937486
"stroop.incongruent_rt","Stroop","incongruent rt","task",0.67,"ICC",21,47,"Hedge, Powell and Sumner (2017)","condition","raw","rt",1,0,"",720,240,0.463310231047349,0.632932876952608,0.468486160937486
"stroop.incongruent_rt","Stroop","incongruent rt","task",0.7,"ICC",21,56,"Hedge, Powell and Sumner (2017)","condition","raw","rt",1,0,"",720,240,0.463310231047349,0.632932876952608,0.468486160937486
"stroop.stroop_acc","Stroop","stroop acc","task",0.67,"Pearson",107,27,"Kindlon, Mezzacappa and Earls (1995)","difference","raw","accuracy",1,0,"",NA,NA,0.443210112872223,0.60678927643546,0.447235893445022
"stroop.stroop_acc","Stroop","stroop acc","task",0.81,"ICC",180,26,"Neyens and Aldenkamp (1997)","difference","raw","accuracy",1,0,"",NA,NA,0.443210112872223,0.60678927643546,0.447235893445022
"stroop.stroop_acc","Stroop","stroop acc","task",0.48,"ICC",21,47,"Hedge, Powell and Sumner (2017)","difference","raw","accuracy",1,0,"",720,240,0.443210112872223,0.60678927643546,0.447235893445022
"stroop.stroop_acc","Stroop","stroop acc","task",0.44,"ICC",21,56,"Hedge, Powell and Sumner (2017)","difference","raw","accuracy",1,0,"",720,240,0.443210112872223,0.60678927643546,0.447235893445022
"stroop.stroop_rt","Stroop","stroop rt","task",0.68,"Pearson",1,45,"Siegrist (1997)","difference","raw","rt",1,0,"",NA,NA,0.313220694657714,0.473900117028644,0.316980828711709
"stroop.stroop_rt","Stroop","stroop rt","task",0.46,"Pearson",7,28,"Strauss et al. (2005)","difference","raw","rt",1,0,"",100,50,0.313220694657714,0.473900117028644,0.316980828711709
"stroop.stroop_rt","Stroop","stroop rt","task",0.6,"ICC",21,47,"Hedge, Powell and Sumner (2017)","difference","raw","rt",1,0,"",720,240,0.313220694657714,0.473900117028644,0.316980828711709
"stroop.stroop_rt","Stroop","stroop rt","task",0.66,"ICC",21,56,"Hedge, Powell and Sumner (2017)","difference","raw","rt",1,0,"",720,240,0.313220694657714,0.473900117028644,0.316980828711709
"stroop.stroop_rt","Stroop","stroop rt","task",0.57,"Pearson",7,66,"Bender et al. (2016)","difference","raw","rt",1,0,"",144,NA,0.313220694657714,0.473900117028644,0.316980828711709
"ten_item_personality_survey.agreeableness","Ten Item Personality ","agreeableness","survey",0.71,"Pearson",42,180,"Gosling, Rentfrow and Swann (2003)","condition","fit","",0,0,"",2,NA,0.703443578756086,0.824156184773962,0.705776576589955
"ten_item_personality_survey.agreeableness","Ten Item Personality ","agreeableness","survey",0.52,"Pearson",42,198,"Romero et al. (2012)","condition","fit","",0,0,"",2,NA,0.703443578756086,0.824156184773962,0.705776576589955
"ten_item_personality_survey.agreeableness","Ten Item Personality ","agreeableness","survey",0.61,"Pearson",30,31,"Renau et al. (2013)","condition","fit","",0,0,"",2,NA,0.703443578756086,0.824156184773962,0.705776576589955
"ten_item_personality_survey.agreeableness","Ten Item Personality ","agreeableness","survey",0.69,"Pearson",30,31,"Renau et al. (2013)","condition","fit","",0,0,"",2,NA,0.703443578756086,0.824156184773962,0.705776576589955
"ten_item_personality_survey.conscientiousness","Ten Item Personality ","conscientiousness","survey",0.76,"Pearson",42,180,"Gosling, Rentfrow and Swann (2003)","condition","fit","",0,0,"",2,NA,0.630155587189894,0.771725001358323,0.635001918641723
"ten_item_personality_survey.conscientiousness","Ten Item Personality ","conscientiousness","survey",0.69,"Pearson",42,198,"Romero et al. (2012)","condition","fit","",0,0,"",2,NA,0.630155587189894,0.771725001358323,0.635001918641723
"ten_item_personality_survey.conscientiousness","Ten Item Personality ","conscientiousness","survey",0.77,"Pearson",30,31,"Renau et al. (2013)","condition","fit","",0,0,"",2,NA,0.630155587189894,0.771725001358323,0.635001918641723
"ten_item_personality_survey.conscientiousness","Ten Item Personality ","conscientiousness","survey",0.81,"Pearson",30,31,"Renau et al. (2013)","condition","fit","",0,0,"",2,NA,0.630155587189894,0.771725001358323,0.635001918641723
"ten_item_personality_survey.emotional_stability","Ten Item Personality ","emotional stability","survey",0.7,"Pearson",42,180,"Gosling, Rentfrow and Swann (2003)","condition","fit","",0,0,"",2,NA,0.769075116637789,0.869064318832394,0.770480055150075
"ten_item_personality_survey.emotional_stability","Ten Item Personality ","emotional stability","survey",0.83,"Pearson",42,198,"Romero et al. (2012)","condition","fit","",0,0,"",2,NA,0.769075116637789,0.869064318832394,0.770480055150075
"ten_item_personality_survey.emotional_stability","Ten Item Personality ","emotional stability","survey",0.76,"Pearson",30,31,"Renau et al. (2013)","condition","fit","",0,0,"",2,NA,0.769075116637789,0.869064318832394,0.770480055150075
"ten_item_personality_survey.emotional_stability","Ten Item Personality ","emotional stability","survey",0.82,"Pearson",30,31,"Renau et al. (2013)","condition","fit","",0,0,"",2,NA,0.769075116637789,0.869064318832394,0.770480055150075
"ten_item_personality_survey.extraversion","Ten Item Personality ","extraversion","survey",0.77,"Pearson",42,180,"Gosling, Rentfrow and Swann (2003)","condition","fit","",0,0,"",2,NA,0.785494648841239,0.879269203209675,0.78642664978395
"ten_item_personality_survey.extraversion","Ten Item Personality ","extraversion","survey",0.79,"Pearson",42,198,"Romero et al. (2012)","condition","fit","",0,0,"",2,NA,0.785494648841239,0.879269203209675,0.78642664978395
"ten_item_personality_survey.extraversion","Ten Item Personality ","extraversion","survey",0.81,"Pearson",30,31,"Renau et al. (2013)","condition","fit","",0,0,"",2,NA,0.785494648841239,0.879269203209675,0.78642664978395
"ten_item_personality_survey.extraversion","Ten Item Personality ","extraversion","survey",0.85,"Pearson",30,31,"Renau et al. (2013)","condition","fit","",0,0,"",2,NA,0.785494648841239,0.879269203209675,0.78642664978395
"ten_item_personality_survey.openness","Ten Item Personality ","openness","survey",0.62,"Pearson",42,180,"Gosling, Rentfrow and Swann (2003)","condition","fit","",0,0,"",2,NA,0.6915143742093,0.816119535648392,0.692778599296671
"ten_item_personality_survey.openness","Ten Item Personality ","openness","survey",0.72,"Pearson",42,198,"Romero et al. (2012)","condition","fit","",0,0,"",2,NA,0.6915143742093,0.816119535648392,0.692778599296671
"ten_item_personality_survey.openness","Ten Item Personality ","openness","survey",0.72,"Pearson",30,31,"Renau et al. (2013)","condition","fit","",0,0,"",2,NA,0.6915143742093,0.816119535648392,0.692778599296671
"ten_item_personality_survey.openness","Ten Item Personality ","openness","survey",0.7,"Pearson",30,31,"Renau et al. (2013)","condition","fit","",0,0,"",2,NA,0.6915143742093,0.816119535648392,0.692778599296671
"theories_of_willpower_survey.endorse_limited_resource","Theories Of Willpower ","endorse limited resource","survey",0.77,"Pearson",90,41,"Job, Dweck and Walton (2010)","overall","raw","",0,0,"",12,NA,0.581247844678641,0.732838720462356,0.584427016172932
"time_perspective_survey.future","Time Perspective ","future","survey",0.82,"Pearson",28,278,"Kolesovs (2009)","condition","fit","",0,0,"",13,NA,0.722632177207645,0.83906593168736,0.728109854731347
"time_perspective_survey.future","Time Perspective ","future","survey",0.78,"Pearson",28,407,"Kolesovs (2009)","condition","fit","",0,0,"",13,NA,0.722632177207645,0.83906593168736,0.728109854731347
"time_perspective_survey.future","Time Perspective ","future","survey",0.64,"Pearson",14,30,"Carelli, Wiberg and Wiberg (2011)","condition","fit","",0,0,"",13,NA,0.722632177207645,0.83906593168736,0.728109854731347
"time_perspective_survey.future","Time Perspective ","future","survey",0.77,"Pearson",28,76,"Zhang, Howell and Bowerman (2013)","condition","fit","",0,1,"",13,NA,0.722632177207645,0.83906593168736,0.728109854731347
"time_perspective_survey.future","Time Perspective ","future","survey",0.8,"Pearson",30,58,"Zimbardo and Boyd (2015)","condition","fit","",0,0,"",13,NA,0.722632177207645,0.83906593168736,0.728109854731347
"time_perspective_survey.future","Time Perspective ","future","survey",0.55,"Pearson",180,51,"Wang et al. (2015)","condition","fit","",0,0,"",13,NA,0.722632177207645,0.83906593168736,0.728109854731347
"time_perspective_survey.past_negative","Time Perspective ","past negative","survey",0.89,"Pearson",28,278,"Kolesovs (2009)","condition","fit","",0,0,"",10,NA,0.763479870008478,0.865140732990921,0.764274179191597
"time_perspective_survey.past_negative","Time Perspective ","past negative","survey",0.9,"Pearson",28,407,"Kolesovs (2009)","condition","fit","",0,0,"",10,NA,0.763479870008478,0.865140732990921,0.764274179191597
"time_perspective_survey.past_negative","Time Perspective ","past negative","survey",0.85,"Pearson",14,30,"Carelli, Wiberg and Wiberg (2011)","condition","fit","",0,0,"",10,NA,0.763479870008478,0.865140732990921,0.764274179191597
"time_perspective_survey.past_negative","Time Perspective ","past negative","survey",0.83,"Pearson",28,76,"Zhang, Howell and Bowerman (2013)","condition","fit","",0,1,"",10,NA,0.763479870008478,0.865140732990921,0.764274179191597
"time_perspective_survey.past_negative","Time Perspective ","past negative","survey",0.7,"Pearson",30,58,"Zimbardo and Boyd (2015)","condition","fit","",0,0,"",10,NA,0.763479870008478,0.865140732990921,0.764274179191597
"time_perspective_survey.past_negative","Time Perspective ","past negative","survey",0.76,"Pearson",180,51,"Wang et al. (2015)","condition","fit","",0,0,"",10,NA,0.763479870008478,0.865140732990921,0.764274179191597
"time_perspective_survey.past_positive","Time Perspective ","past positive","survey",0.74,"Pearson",28,278,"Kolesovs (2009)","condition","fit","",0,0,"",9,NA,0.833264408476089,0.908715962177863,0.833976837903117
"time_perspective_survey.past_positive","Time Perspective ","past positive","survey",0.54,"Pearson",28,407,"Kolesovs (2009)","condition","fit","",0,0,"",9,NA,0.833264408476089,0.908715962177863,0.833976837903117
"time_perspective_survey.past_positive","Time Perspective ","past positive","survey",0.69,"Pearson",14,30,"Carelli, Wiberg and Wiberg (2011)","condition","fit","",0,0,"",9,NA,0.833264408476089,0.908715962177863,0.833976837903117
"time_perspective_survey.past_positive","Time Perspective ","past positive","survey",0.73,"Pearson",28,76,"Zhang, Howell and Bowerman (2013)","condition","fit","",0,1,"",9,NA,0.833264408476089,0.908715962177863,0.833976837903117
"time_perspective_survey.past_positive","Time Perspective ","past positive","survey",0.76,"Pearson",30,58,"Zimbardo and Boyd (2015)","condition","fit","",0,0,"",9,NA,0.833264408476089,0.908715962177863,0.833976837903117
"time_perspective_survey.past_positive","Time Perspective ","past positive","survey",0.61,"Pearson",180,51,"Wang et al. (2015)","condition","fit","",0,0,"",9,NA,0.833264408476089,0.908715962177863,0.833976837903117
"time_perspective_survey.present_fatalistic","Time Perspective ","present fatalistic","survey",0.69,"Pearson",28,278,"Kolesovs (2009)","condition","fit","",0,0,"",9,NA,0.679936154480779,0.808719135309575,0.682310114675155
"time_perspective_survey.present_fatalistic","Time Perspective ","present fatalistic","survey",0.81,"Pearson",28,407,"Kolesovs (2009)","condition","fit","",0,0,"",9,NA,0.679936154480779,0.808719135309575,0.682310114675155
"time_perspective_survey.present_fatalistic","Time Perspective ","present fatalistic","survey",0.71,"Pearson",14,30,"Carelli, Wiberg and Wiberg (2011)","condition","fit","",0,0,"",9,NA,0.679936154480779,0.808719135309575,0.682310114675155
"time_perspective_survey.present_fatalistic","Time Perspective ","present fatalistic","survey",0.66,"Pearson",28,76,"Zhang, Howell and Bowerman (2013)","condition","fit","",0,1,"",9,NA,0.679936154480779,0.808719135309575,0.682310114675155
"time_perspective_survey.present_fatalistic","Time Perspective ","present fatalistic","survey",0.76,"Pearson",30,58,"Zimbardo and Boyd (2015)","condition","fit","",0,0,"",9,NA,0.679936154480779,0.808719135309575,0.682310114675155
"time_perspective_survey.present_fatalistic","Time Perspective ","present fatalistic","survey",0.54,"Pearson",180,51,"Wang et al. (2015)","condition","fit","",0,0,"",9,NA,0.679936154480779,0.808719135309575,0.682310114675155
"time_perspective_survey.present_hedonistic","Time Perspective ","present hedonistic","survey",0.84,"Pearson",28,278,"Kolesovs (2009)","condition","fit","",0,0,"",15,NA,0.728335932865634,0.841987616502274,0.729520052697398
"time_perspective_survey.present_hedonistic","Time Perspective ","present hedonistic","survey",0.73,"Pearson",28,407,"Kolesovs (2009)","condition","fit","",0,0,"",15,NA,0.728335932865634,0.841987616502274,0.729520052697398
"time_perspective_survey.present_hedonistic","Time Perspective ","present hedonistic","survey",0.74,"Pearson",14,30,"Carelli, Wiberg and Wiberg (2011)","condition","fit","",0,0,"",15,NA,0.728335932865634,0.841987616502274,0.729520052697398
"time_perspective_survey.present_hedonistic","Time Perspective ","present hedonistic","survey",0.76,"Pearson",28,76,"Zhang, Howell and Bowerman (2013)","condition","fit","",0,1,"",15,NA,0.728335932865634,0.841987616502274,0.729520052697398
"time_perspective_survey.present_hedonistic","Time Perspective ","present hedonistic","survey",0.72,"Pearson",30,58,"Zimbardo and Boyd (2015)","condition","fit","",0,0,"",15,NA,0.728335932865634,0.841987616502274,0.729520052697398
"time_perspective_survey.present_hedonistic","Time Perspective ","present hedonistic","survey",0.68,"Pearson",180,51,"Wang et al. (2015)","condition","fit","",0,0,"",15,NA,0.728335932865634,0.841987616502274,0.729520052697398
"tower_of_london.avg_move_time","Tower Of London","avg move time","task",0.475,"ICC",7,27,"Köstering et al. (2015)","overall","raw","rt",0,0,"",24,8,0.498283683530006,0.679266951208632,0.524389610223298
"tower_of_london.avg_move_time","Tower Of London","avg move time","task",0.3,"ICC",14,19,"Lemay et al. (2004)","overall","raw","rt",0,0,"",16,NA,0.498283683530006,0.679266951208632,0.524389610223298
"tower_of_london.num_optimal_solutions","Tower Of London","num optimal solutions","task",0.6,"Pearson",30,162,"Lowe and Rabbitt (1998)","overall","raw","",0,0,"",NA,NA,0.348003850127042,0.513798852647544,0.351533408834614
